"PLAYER_ID","PLAYER_NAME","PERIOD","EVENT_TYPE","ACTION_TYPE","SHOT_TYPE","SHOT_ZONE_BASIC","SHOT_ZONE_RANGE","SHOT_DISTANCE","LOC_X","LOC_Y","SHOT_ATTEMPTED_FLAG","SHOT_MADE_FLAG","GAME_DATE"
"2440","Matt Barnes","1","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","64","249","1","0",2016-10-26
"2440","Matt Barnes","1","Made Shot","Layup","2PT","Restricted Area","8- ft.","1","-11","0","1","1",2016-10-26
"2440","Matt Barnes","2","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","-2","254","1","0",2016-10-26
"2440","Matt Barnes","3","Made Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","20","45","198","1","1",2016-10-26
"2440","Matt Barnes","3","Made Shot","Layup","2PT","Restricted Area","8- ft.","0","2","8","1","1",2016-10-26
"2440","Matt Barnes","4","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","155","193","1","0",2016-10-26
"2440","Matt Barnes","4","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","-209","149","1","1",2016-10-26
"2440","Matt Barnes","4","Made Shot","Layup","2PT","Restricted Area","8- ft.","2","19","7","1","1",2016-10-26
"2440","Matt Barnes","4","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","161","198","1","1",2016-10-26
"2440","Matt Barnes","2","Made Shot","Fadeaway","3PT","Above Break 3","24+ ft.","24","-163","183","1","1",2016-10-27
"2440","Matt Barnes","2","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","17","249","1","0",2016-10-27
"2440","Matt Barnes","3","Missed Shot","Jump Shot","3PT","Right Corner 3","24+ ft.","23","235","7","1","0",2016-10-27
"2440","Matt Barnes","4","Missed Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","19","-29","193","1","0",2016-10-27
"2440","Matt Barnes","1","Missed Shot","Layup","2PT","Restricted Area","8- ft.","3","27","21","1","0",2016-10-29
"2440","Matt Barnes","1","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","-76","237","1","1",2016-10-29
"2440","Matt Barnes","1","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","33","98","319","1","0",2016-10-29
"2440","Matt Barnes","2","Missed Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","20","158","129","1","0",2016-10-29
"2440","Matt Barnes","2","Made Shot","Layup","2PT","Restricted Area","8- ft.","1","-9","11","1","1",2016-10-29
"2440","Matt Barnes","3","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","164","193","1","1",2016-10-29
"2440","Matt Barnes","3","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","56","244","1","1",2016-10-29
"2440","Matt Barnes","3","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","-189","160","1","0",2016-10-29
"2440","Matt Barnes","4","Missed Shot","Jump Shot","2PT","Mid-Range","8-16 ft.","13","112","67","1","0",2016-10-29
"2440","Matt Barnes","4","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","222","115","1","0",2016-10-29
"2440","Matt Barnes","1","Missed Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","20","-194","56","1","0",2016-10-31
"2440","Matt Barnes","1","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","28","244","1","0",2016-10-31
"2440","Matt Barnes","1","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","97","228","1","0",2016-10-31
"2440","Matt Barnes","3","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","-135","208","1","1",2016-10-31
"2440","Matt Barnes","3","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","24","242","1","1",2016-10-31
"2440","Matt Barnes","4","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","166","193","1","0",2016-10-31
"2440","Matt Barnes","4","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","87","232","1","1",2016-10-31
"2440","Matt Barnes","4","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","191","164","1","1",2016-10-31
"2440","Matt Barnes","4","Missed Shot","Jump Shot","3PT","Right Corner 3","24+ ft.","23","232","16","1","0",2016-10-31
"2440","Matt Barnes","1","Missed Shot","Jump Shot","3PT","Left Corner 3","24+ ft.","24","-241","21","1","0",2016-11-01
"2440","Matt Barnes","1","Missed Shot","Hook Shot","2PT","Paint (Non-RA)","8-16 ft.","9","58","70","1","0",2016-11-01
"2440","Matt Barnes","2","Missed Shot","Jump Shot","3PT","Right Corner 3","24+ ft.","23","235","11","1","0",2016-11-01
"2440","Matt Barnes","2","Missed Shot","Jump Shot","3PT","Left Corner 3","24+ ft.","23","-230","31","1","0",2016-11-01
"2440","Matt Barnes","3","Missed Shot","Layup","2PT","Restricted Area","8- ft.","0","1","-5","1","0",2016-11-01
"2440","Matt Barnes","3","Missed Shot","Jump Shot","3PT","Left Corner 3","24+ ft.","23","-238","16","1","0",2016-11-01
"2440","Matt Barnes","3","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","30","239","1","0",2016-11-01
"2440","Matt Barnes","2","Made Shot","Layup","2PT","Restricted Area","8- ft.","2","4","21","1","1",2016-11-03
"2440","Matt Barnes","2","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","-169","180","1","0",2016-11-03
"2440","Matt Barnes","1","Made Shot","Jump Shot","2PT","Paint (Non-RA)","8- ft.","4","22","36","1","1",2016-11-05
"2440","Matt Barnes","1","Made Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","19","194","-11","1","1",2016-11-05
"2440","Matt Barnes","1","Missed Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","18","187","-5","1","0",2016-11-05
"2440","Matt Barnes","1","Missed Shot","Layup","2PT","Restricted Area","8- ft.","1","9","-5","1","0",2016-11-05
"2440","Matt Barnes","2","Missed Shot","Jump Shot","3PT","Left Corner 3","24+ ft.","24","-240","28","1","0",2016-11-05
"2440","Matt Barnes","2","Missed Shot","Jump Shot","2PT","Paint (Non-RA)","8- ft.","5","56","16","1","0",2016-11-05
"2440","Matt Barnes","2","Missed Shot","Layup","2PT","Restricted Area","8- ft.","2","20","-1","1","0",2016-11-05
"2440","Matt Barnes","1","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","-153","188","1","0",2016-11-06
"2440","Matt Barnes","1","Missed Shot","Layup","2PT","Restricted Area","8- ft.","0","-4","2","1","0",2016-11-06
"2440","Matt Barnes","1","Made Shot","Layup","2PT","Restricted Area","8- ft.","1","-4","11","1","1",2016-11-06
"2440","Matt Barnes","1","Missed Shot","Layup","2PT","Restricted Area","8- ft.","3","35","7","1","0",2016-11-06
"2440","Matt Barnes","2","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","-106","223","1","0",2016-11-06
"2440","Matt Barnes","2","Missed Shot","Jump Shot","3PT","Right Corner 3","24+ ft.","23","233","3","1","0",2016-11-06
"2440","Matt Barnes","4","Made Shot","Layup","2PT","Restricted Area","8- ft.","2","25","11","1","1",2016-11-06
"2440","Matt Barnes","1","Made Shot","Jump Shot","3PT","Right Corner 3","24+ ft.","23","233","16","1","1",2016-11-08
"2440","Matt Barnes","2","Made Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","23","-109","208","1","1",2016-11-08
"2440","Matt Barnes","2","Missed Shot","Jump Shot","3PT","Left Corner 3","24+ ft.","23","-230","33","1","0",2016-11-08
"2440","Matt Barnes","3","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","28","-99","267","1","0",2016-11-08
"2440","Matt Barnes","3","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","-115","223","1","0",2016-11-08
"2440","Matt Barnes","1","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","-197","165","1","1",2016-11-10
"2440","Matt Barnes","1","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","-215","115","1","0",2016-11-10
"2440","Matt Barnes","2","Made Shot","Layup","2PT","Restricted Area","8- ft.","2","1","21","1","1",2016-11-10
"2440","Matt Barnes","2","Made Shot","Layup","2PT","Restricted Area","8- ft.","2","-20","13","1","1",2016-11-10
"2440","Matt Barnes","3","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","-48","247","1","0",2016-11-10
"2440","Matt Barnes","4","Missed Shot","Layup","2PT","Restricted Area","8- ft.","3","33","7","1","0",2016-11-10
"2440","Matt Barnes","4","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","-34","254","1","0",2016-11-10
"2440","Matt Barnes","4","Missed Shot","Layup","2PT","Restricted Area","8- ft.","2","-6","29","1","0",2016-11-10
"2440","Matt Barnes","1","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","-83","237","1","0",2016-11-11
"2440","Matt Barnes","3","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","26","-181","193","1","0",2016-11-11
"2440","Matt Barnes","3","Missed Shot","Jump Shot","3PT","Left Corner 3","24+ ft.","23","-230","2","1","0",2016-11-11
"2440","Matt Barnes","3","Made Shot","Jump Shot","3PT","Right Corner 3","24+ ft.","23","232","28","1","1",2016-11-11
"2440","Matt Barnes","1","Made Shot","Fadeaway","2PT","Mid-Range","16-24 ft.","16","-163","31","1","1",2016-11-16
"2440","Matt Barnes","2","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","-158","193","1","1",2016-11-16
"2440","Matt Barnes","2","Missed Shot","Jump Shot","3PT","Left Corner 3","24+ ft.","22","-227","13","1","0",2016-11-16
"2440","Matt Barnes","3","Made Shot","Layup","2PT","Restricted Area","8- ft.","3","28","13","1","1",2016-11-16
"2440","Matt Barnes","4","Made Shot","Layup","2PT","Restricted Area","8- ft.","2","-20","18","1","1",2016-11-16
"2440","Matt Barnes","4","Missed Shot","Jump Shot","3PT","Left Corner 3","24+ ft.","22","-228","21","1","0",2016-11-16
"2440","Matt Barnes","4","Made Shot","Layup","2PT","Restricted Area","8- ft.","1","-3","10","1","1",2016-11-16
"2440","Matt Barnes","4","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","192","175","1","1",2016-11-16
"2440","Matt Barnes","4","Missed Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","21","213","26","1","0",2016-11-16
"2440","Matt Barnes","2","Missed Shot","Jump Shot","3PT","Right Corner 3","24+ ft.","23","233","56","1","0",2016-11-18
"2440","Matt Barnes","2","Missed Shot","Hook Shot","2PT","Mid-Range","8-16 ft.","10","99","16","1","0",2016-11-18
"2440","Matt Barnes","2","Missed Shot","Jump Shot","2PT","Mid-Range","8-16 ft.","9","91","31","1","0",2016-11-18
"2440","Matt Barnes","2","Made Shot","Layup","2PT","Restricted Area","8- ft.","3","25","18","1","1",2016-11-18
"2440","Matt Barnes","3","Missed Shot","Jump Shot","3PT","Right Corner 3","24+ ft.","24","240","41","1","0",2016-11-18
"2440","Matt Barnes","3","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","23","-53","234","1","1",2016-11-18
"2440","Matt Barnes","3","Missed Shot","Jump Shot","2PT","Paint (Non-RA)","8-16 ft.","10","6","105","1","0",2016-11-18
"2440","Matt Barnes","4","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","-30","254","1","1",2016-11-18
"2440","Matt Barnes","4","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","89","232","1","1",2016-11-18
"2440","Matt Barnes","4","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","71","242","1","1",2016-11-18
"2440","Matt Barnes","1","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","-168","178","1","1",2016-11-20
"2440","Matt Barnes","1","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","158","193","1","0",2016-11-20
"2440","Matt Barnes","1","Missed Shot","Jump Shot","2PT","Mid-Range","8-16 ft.","12","120","41","1","0",2016-11-20
"2440","Matt Barnes","1","Missed Shot","Jump Shot","2PT","Paint (Non-RA)","8- ft.","7","69","16","1","0",2016-11-20
"2440","Matt Barnes","2","Missed Shot","Hook Shot","2PT","Paint (Non-RA)","8- ft.","4","15","46","1","0",2016-11-20
"2440","Matt Barnes","2","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","6","249","1","0",2016-11-20
"2440","Matt Barnes","3","Made Shot","Jump Shot","3PT","Right Corner 3","24+ ft.","23","235","31","1","1",2016-11-20
"2440","Matt Barnes","3","Made Shot","Layup","2PT","Paint (Non-RA)","8- ft.","4","49","-1","1","1",2016-11-20
"2440","Matt Barnes","3","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","143","195","1","0",2016-11-20
"2440","Matt Barnes","4","Missed Shot","Jump Shot","3PT","Left Corner 3","24+ ft.","22","-225","23","1","0",2016-11-20
"2440","Matt Barnes","2","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","-43","249","1","0",2016-11-23
"2440","Matt Barnes","2","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","199","156","1","0",2016-11-23
"2440","Matt Barnes","3","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","26","-25","262","1","0",2016-11-23
"2440","Matt Barnes","1","Made Shot","Layup","2PT","Restricted Area","8- ft.","3","32","7","1","1",2016-11-25
"2440","Matt Barnes","1","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","194","159","1","1",2016-11-25
"2440","Matt Barnes","1","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","-161","190","1","0",2016-11-25
"2440","Matt Barnes","2","Made Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","18","4","183","1","1",2016-11-25
"2440","Matt Barnes","3","Made Shot","Layup","2PT","Restricted Area","8- ft.","2","25","13","1","1",2016-11-25
"2440","Matt Barnes","3","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","101","228","1","1",2016-11-25
"2440","Matt Barnes","3","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","218","120","1","0",2016-11-25
"2440","Matt Barnes","3","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","-174","193","1","0",2016-11-25
"2440","Matt Barnes","4","Missed Shot","Jump Shot","3PT","Right Corner 3","24+ ft.","23","235","16","1","0",2016-11-25
"2440","Matt Barnes","4","Missed Shot","Jump Shot","3PT","Left Corner 3","24+ ft.","23","-233","8","1","0",2016-11-25
"2440","Matt Barnes","1","Made Shot","Layup","2PT","Restricted Area","8- ft.","2","10","21","1","1",2016-11-27
"2440","Matt Barnes","1","Made Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","21","174","124","1","1",2016-11-27
"2440","Matt Barnes","3","Made Shot","Bank Shot","3PT","Above Break 3","24+ ft.","27","-30","277","1","1",2016-11-27
"2440","Matt Barnes","3","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","-204","139","1","0",2016-11-27
"2440","Matt Barnes","4","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","148","205","1","0",2016-11-27
"2440","Matt Barnes","2","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","-70","247","1","0",2016-11-28
"2440","Matt Barnes","2","Missed Shot","Jump Shot","2PT","Mid-Range","8-16 ft.","15","159","-15","1","0",2016-11-28
"2440","Matt Barnes","2","Missed Shot","Jump Shot","3PT","Left Corner 3","24+ ft.","24","-241","33","1","0",2016-11-28
"2440","Matt Barnes","2","Made Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","19","-115","159","1","1",2016-11-28
"2440","Matt Barnes","4","Missed Shot","Fadeaway","2PT","Paint (Non-RA)","8- ft.","4","-2","41","1","0",2016-11-28
"2440","Matt Barnes","4","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","27","-219","164","1","0",2016-11-28
"2440","Matt Barnes","1","Missed Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","21","-155","154","1","0",2017-01-30
"2440","Matt Barnes","2","Missed Shot","Bank Shot","2PT","Paint (Non-RA)","8- ft.","4","-42","13","1","0",2017-01-30
"2440","Matt Barnes","2","Made Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","18","-99","151","1","1",2017-01-30
"2440","Matt Barnes","2","Missed Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","22","-92","203","1","0",2017-01-30
"2440","Matt Barnes","2","Made Shot","Dunk","2PT","Restricted Area","8- ft.","0","6","-6","1","1",2017-01-30
"2440","Matt Barnes","3","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","26","-168","208","1","1",2017-01-30
"2440","Matt Barnes","4","Missed Shot","Jump Shot","3PT","Left Corner 3","24+ ft.","24","-243","-11","1","0",2017-01-30
"2440","Matt Barnes","4","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","26","-214","149","1","1",2017-01-30
"2440","Matt Barnes","4","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","27","215","169","1","0",2017-01-30
"2440","Matt Barnes","4","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","26","-124","232","1","0",2017-01-30
"2440","Matt Barnes","4","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","205","139","1","1",2017-01-30
"2440","Matt Barnes","1","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","10","257","1","1",2016-12-02
"2440","Matt Barnes","1","Missed Shot","Layup","2PT","Restricted Area","8- ft.","0","6","7","1","0",2016-12-02
"2440","Matt Barnes","1","Missed Shot","Layup","2PT","Restricted Area","8- ft.","1","19","-1","1","0",2016-12-02
"2440","Matt Barnes","2","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","-233","115","1","0",2016-12-02
"2440","Matt Barnes","2","Made Shot","Layup","2PT","Restricted Area","8- ft.","1","12","7","1","1",2016-12-02
"2440","Matt Barnes","3","Missed Shot","Layup","2PT","Restricted Area","8- ft.","2","-20","3","1","0",2016-12-02
"2440","Matt Barnes","3","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","94","224","1","0",2016-12-02
"2440","Matt Barnes","4","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","-143","200","1","0",2016-12-02
"2440","Matt Barnes","4","Missed Shot","Layup","2PT","Restricted Area","8- ft.","2","22","3","1","0",2016-12-02
"2440","Matt Barnes","4","Made Shot","Layup","2PT","Restricted Area","8- ft.","0","9","3","1","1",2016-12-02
"2440","Matt Barnes","4","Missed Shot","Layup","2PT","Restricted Area","8- ft.","0","9","2","1","0",2016-12-02
"2440","Matt Barnes","1","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","-14","254","1","0",2016-12-04
"2440","Matt Barnes","2","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","23","-48","234","1","0",2016-12-04
"2440","Matt Barnes","2","Missed Shot","Jump Shot","2PT","Paint (Non-RA)","8- ft.","4","38","16","1","0",2016-12-04
"2440","Matt Barnes","2","Missed Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","18","-112","146","1","0",2016-12-04
"2440","Matt Barnes","2","Missed Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","23","-68","223","1","0",2016-12-04
"2440","Matt Barnes","3","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","-114","228","1","0",2016-12-04
"2440","Matt Barnes","3","Made Shot","Layup","2PT","Restricted Area","8- ft.","2","20","-1","1","1",2016-12-04
"2440","Matt Barnes","4","Missed Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","21","-74","198","1","0",2016-12-04
"2440","Matt Barnes","4","Missed Shot","Layup","2PT","Restricted Area","8- ft.","2","20","21","1","0",2016-12-04
"2440","Matt Barnes","4","Missed Shot","Layup","2PT","Restricted Area","8- ft.","1","-16","7","1","0",2016-12-04
"2440","Matt Barnes","4","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","-106","229","1","0",2016-12-04
"2440","Matt Barnes","2","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","-212","126","1","0",2016-12-07
"2440","Matt Barnes","3","Made Shot","Layup","2PT","Restricted Area","8- ft.","0","1","7","1","1",2016-12-07
"2440","Matt Barnes","1","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","-119","223","1","0",2016-12-10
"2440","Matt Barnes","1","Made Shot","Bank Shot","2PT","Restricted Area","8- ft.","3","-1","33","1","1",2016-12-10
"2440","Matt Barnes","2","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","217","106","1","0",2016-12-10
"2440","Matt Barnes","4","Missed Shot","Layup","2PT","Restricted Area","8- ft.","2","-9","26","1","0",2016-12-10
"2440","Matt Barnes","4","Missed Shot","Jump Shot","2PT","Paint (Non-RA)","8- ft.","4","37","16","1","0",2016-12-10
"2440","Matt Barnes","1","Made Shot","Jump Shot","3PT","Right Corner 3","24+ ft.","24","243","31","1","1",2016-12-14
"2440","Matt Barnes","2","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","27","-55","269","1","0",2016-12-14
"2440","Matt Barnes","3","Missed Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","20","205","16","1","0",2016-12-14
"2440","Matt Barnes","3","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","26","192","185","1","1",2016-12-14
"2440","Matt Barnes","4","Made Shot","Jump Shot","3PT","Left Corner 3","24+ ft.","23","-235","16","1","1",2016-12-14
"2440","Matt Barnes","1","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","56","237","1","0",2016-12-16
"2440","Matt Barnes","1","Made Shot","Dunk","2PT","Restricted Area","8- ft.","0","0","1","1","1",2016-12-16
"2440","Matt Barnes","2","Missed Shot","Jump Shot","3PT","Right Corner 3","24+ ft.","23","232","-19","1","0",2016-12-16
"2440","Matt Barnes","2","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","-70","232","1","0",2016-12-16
"2440","Matt Barnes","3","Missed Shot","Layup","2PT","Restricted Area","8- ft.","0","-1","2","1","0",2016-12-16
"2440","Matt Barnes","4","Missed Shot","Layup","2PT","Restricted Area","8- ft.","2","4","26","1","0",2016-12-16
"2440","Matt Barnes","4","Made Shot","Layup","2PT","Restricted Area","8- ft.","0","4","-1","1","1",2016-12-16
"2440","Matt Barnes","4","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","1","254","1","0",2016-12-16
"2440","Matt Barnes","1","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","-73","237","1","1",2016-12-18
"2440","Matt Barnes","1","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","217","121","1","0",2016-12-18
"2440","Matt Barnes","1","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","-191","154","1","0",2016-12-18
"2440","Matt Barnes","2","Missed Shot","Layup","2PT","Restricted Area","8- ft.","0","-9","2","1","0",2016-12-18
"2440","Matt Barnes","4","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","86","229","1","0",2016-12-18
"2440","Matt Barnes","4","Made Shot","Bank Shot","2PT","Paint (Non-RA)","8- ft.","5","56","16","1","1",2016-12-18
"2440","Matt Barnes","4","Made Shot","Jump Shot","2PT","Paint (Non-RA)","8- ft.","6","48","38","1","1",2016-12-18
"2440","Matt Barnes","1","Missed Shot","Jump Shot","2PT","Paint (Non-RA)","8- ft.","4","45","16","1","0",2016-12-20
"2440","Matt Barnes","3","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","-192","159","1","0",2016-12-20
"2440","Matt Barnes","3","Missed Shot","Layup","2PT","Restricted Area","8- ft.","2","15","18","1","0",2016-12-20
"2440","Matt Barnes","3","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","23","-212","110","1","0",2016-12-20
"2440","Matt Barnes","1","Missed Shot","Layup","2PT","Restricted Area","8- ft.","2","22","2","1","0",2016-12-21
"2440","Matt Barnes","1","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","23","107","213","1","1",2016-12-21
"2440","Matt Barnes","1","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","-66","234","1","0",2016-12-21
"2440","Matt Barnes","2","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","23","56","232","1","1",2016-12-21
"2440","Matt Barnes","3","Missed Shot","Layup","2PT","Restricted Area","8- ft.","1","15","0","1","0",2016-12-21
"2440","Matt Barnes","3","Missed Shot","Layup","2PT","Restricted Area","8- ft.","1","-17","0","1","0",2016-12-21
"2440","Matt Barnes","4","Made Shot","Layup","2PT","Restricted Area","8- ft.","1","6","16","1","1",2016-12-21
"2440","Matt Barnes","1","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","-9","247","1","0",2016-12-23
"2440","Matt Barnes","1","Made Shot","Layup","2PT","Restricted Area","8- ft.","0","1","-6","1","1",2016-12-23
"2440","Matt Barnes","1","Made Shot","Jump Shot","3PT","Right Corner 3","24+ ft.","22","227","7","1","1",2016-12-23
"2440","Matt Barnes","2","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","130","203","1","1",2016-12-23
"2440","Matt Barnes","2","Made Shot","Layup","2PT","Restricted Area","8- ft.","1","-6","13","1","1",2016-12-23
"2440","Matt Barnes","3","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","217","129","1","0",2016-12-23
"2440","Matt Barnes","2","Made Shot","Jump Shot","3PT","Left Corner 3","24+ ft.","22","-228","21","1","1",2016-12-26
"2440","Matt Barnes","3","Missed Shot","Jump Shot","3PT","Right Corner 3","24+ ft.","23","235","23","1","0",2016-12-26
"2440","Matt Barnes","4","Missed Shot","Jump Shot","2PT","Paint (Non-RA)","8- ft.","5","-30","51","1","0",2016-12-26
"2440","Matt Barnes","1","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","97","223","1","0",2016-12-28
"2440","Matt Barnes","1","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","-55","247","1","0",2016-12-28
"2440","Matt Barnes","2","Made Shot","Hook Shot","2PT","Paint (Non-RA)","8- ft.","5","50","23","1","1",2016-12-28
"2440","Matt Barnes","2","Made Shot","Layup","2PT","Restricted Area","8- ft.","0","9","0","1","1",2016-12-28
"2440","Matt Barnes","3","Made Shot","Layup","2PT","Restricted Area","8- ft.","1","10","-6","1","1",2016-12-28
"2440","Matt Barnes","3","Made Shot","Layup","2PT","Restricted Area","8- ft.","1","19","-1","1","1",2016-12-28
"2440","Matt Barnes","3","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","30","242","1","0",2016-12-28
"2440","Matt Barnes","3","Missed Shot","Jump Shot","2PT","Paint (Non-RA)","8-16 ft.","11","-6","115","1","0",2016-12-28
"2440","Matt Barnes","4","Made Shot","Jump Shot","3PT","Left Corner 3","24+ ft.","23","-235","11","1","1",2016-12-28
"2440","Matt Barnes","4","Missed Shot","Layup","2PT","Restricted Area","8- ft.","1","9","7","1","0",2016-12-28
"2440","Matt Barnes","4","Missed Shot","Layup","2PT","Restricted Area","8- ft.","0","2","0","1","0",2016-12-28
"2440","Matt Barnes","1","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","146","205","1","1",2016-12-31
"2440","Matt Barnes","1","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","-71","247","1","1",2016-12-31
"2440","Matt Barnes","2","Made Shot","Jump Shot","3PT","Left Corner 3","24+ ft.","22","-227","33","1","1",2016-12-31
"2440","Matt Barnes","2","Missed Shot","Jump Shot","2PT","Mid-Range","8-16 ft.","10","94","36","1","0",2016-12-31
"2440","Matt Barnes","3","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","26","-148","214","1","0",2016-12-31
